1	-100	0.000163929554758947
2	-99	0.000174488098043769
3	-98	0.000201156590100033
4	-97	0.000248397901037521
5	-96	0.000238383625441119
6	-95	0.000290632074176808
7	-94	0.00024339076323932
8	-93	0.000227280814467877
9	-92	0.000221729408981256
10	-91	0.000169480960245568
11	-90	0.000190053779126791
12	-89	0.000179495235841969
13	-88	0.000127791054794702
14	-87	0.000170025227933988
15	-86	0.000221729408981256
16	-85	0.000222273676669677
17	-84	0.000269514987607164
18	-83	0.000221729408981256
19	-82	0.000216722271183056
20	-81	0.000170025227933988
21	-80	0.000259500712010763
22	-79	0.000259500712010763
23	-78	0.000170025227933988
24	-77	0.000327859109517894
25	-76	0.000285624936378607
26	-75	0.000375644688143802
27	-74	0.000191142314503632
28	-73	0.00036508614485898
29	-72	0.00036454187717056
30	-71	0.000380651825942003
31	-70	0.000359534739372359
32	-69	0.00042789313687949
33	-68	0.000285624936378607
34	-67	0.000317844833921493
35	-66	0.000344513325977757
36	-65	0.000381740361318843
37	-64	0.000444003085650933
38	-63	0.000248397901037521
39	-62	0.000359534739372359
40	-61	0.000438451680164312
41	-60	0.000438995947852732
42	-59	0.000322851971719693
43	-58	0.000465120172220576
44	-57	0.000528471431929507
45	-56	0.000459568766733955
46	-55	0.000519001424021526
47	-54	0.000396217507025025
48	-53	0.000496795802075042
49	-52	0.000649622545860746
50	-51	0.000496795802075042
51	-50	0.000507354345359863
52	-49	0.000612939778208081
53	-48	0.00060793264040988
54	-47	0.000628505459291103
55	-46	0.000755752246397384
56	-45	0.000639608270264345
57	-44	0.000798530687225091
58	-43	0.000760759384195585
59	-42	0.000676835305605431
60	-41	0.000988040198663462
61	-40	0.00097748165537864
62	-39	0.00122642382410458
63	-38	0.00129870082403307
64	-37	0.00135258207583402
65	-36	0.00145762324099382
66	-35	0.00123589383201256
67	-34	0.00146872605196706
68	-33	0.00174879958285905
69	-32	0.00168435978777328
70	-31	0.00194832336989382
71	-30	0.00251347756947599
72	-29	0.00280356537596438
73	-28	0.00288857798993137
74	-27	0.00243956776648224
75	-26	0.00285135095459029
76	-25	0.00343152656756706
77	-24	0.00336817530785813
78	-23	0.00276797114368855
79	-22	0.00325812700490013
80	-21	0.00445624953388319
81	-20	0.00476299155683144
82	-19	0.00523203033147338
83	-18	0.00616673354602431
84	-17	0.006108933691802
85	-16	0.00630399460872699
86	-15	0.00578161884997253
87	-14	0.005533220948935
88	-13	0.00605004530220285
89	-12	0.00701642414660825
90	-11	0.00874301810752081
91	-10	0.00946600618868689
92	-9	0.00900306308721999
93	-8	0.00446234520705823
94	-7	0.00207502588931168
95	-6	0.000955820301120576
96	-5	0.00100861301754468
97	-4	0.000539029975214328
98	-3	0.000206163727898234
99	-2	0.000202245125476874
100	-1	8.50126139669942e-05
101	0	0.000327859109517894
102	1	0.000269514987607164
103	2	0.000624042589181323
104	3	0.000908578990183089
105	4	0.000882999033503665
106	5	0.00202832884606261
107	6	0.00427174716024302
108	7	0.00892860901653782
109	8	0.0094187648777494
110	9	0.009518798905111
111	10	0.00729704194518865
112	11	0.00598223117238414
113	12	0.00621506339233864
114	13	0.00637289727392254
115	14	0.006599633820702
116	15	0.00644680707691629
117	16	0.00737541461829219
118	17	0.00554933089770645
119	18	0.00468799321846085
120	19	0.00431343706569389
121	20	0.00361156607109745
122	21	0.0035326491303055
123	22	0.0032847954969564
124	23	0.00360764746867609
125	24	0.00305805895017694
126	25	0.00344818078402692
127	26	0.00326422267807517
128	27	0.00278963249794662
129	28	0.00238677505005813
130	29	0.00194331623209562
131	30	0.00178994522062149
132	31	0.00161044998477952
133	32	0.00182162085047596
134	33	0.00257737309687334
135	34	0.00139927911908309
136	35	0.00141593333554295
137	36	0.00151041595741793
138	37	0.00132090644597956
139	38	0.00117254257230363
140	39	0.00115196975342241
141	40	0.00090966752555993
142	41	0.000723532348854498
143	42	0.000813552100619693
144	43	0.000760759384195585
145	44	0.000702415262284855
146	45	0.000592366959326858
147	46	0.00122533528872774
148	47	0.000554595656297351
149	48	0.000560147061783972
150	49	0.000581808416042036
151	50	0.000507898613048284
152	51	0.000459568766733955
153	52	0.000343969058289337
154	53	0.000408408853375108
155	54	0.000401768912511646
156	55	0.000417878861283089
157	56	0.000339506188179557
158	57	0.000290632074176808
159	58	0.000396217507025025
160	59	0.000422885999081289
161	60	0.000375100420455381
162	61	0.000274522125405365
163	62	0.000433444542366111
164	63	0.00048623725879022
165	64	0.000696863856798234
166	65	0.000502347207561663
167	66	0.000929696076752732
168	67	0.000412327455796468
169	68	0.000412871723484888
170	69	0.00112530126136614
171	70	0.000380651825942003
172	71	0.000216722271183056
173	72	0.000887461903613445
174	73	0.000485692991101799
175	74	0.000332866247316095
176	75	0.000296183479663429
177	76	0.000181128038907231
178	77	0.000380651825942003
179	78	0.000353983333885738
180	79	0.000264507849808964
181	80	0.000291176341865228
182	81	0.000322851971719693
183	82	0.000275066393093785
184	83	0.000275066393093785
185	84	0.000349520463775958
186	85	0.000217810806559896
187	86	0.000159466684649167
188	87	0.000280617798580406
189	88	0.000201156590100033
190	89	0.000195605184613412
191	90	0.000550132786187571
192	91	0.000132798192592902
193	92	0.000238383625441119
194	93	0.000232832219954498
195	94	0.000370093282657181
196	95	7.49983383705929e-05
197	96	0.000190598046815211
198	97	0.000211715133384855
199	98	0.000153915279162546
200	99	0.000222273676669677
201	100	0.000265052117497384
